name,label,n_nodes,n_edges,n_components,cyclomatic_number,cyclomatic_normalized,n_junctions,n_endpoints,junction_ratio,graph_density,avg_degree,degree_entropy,p_deg2,p_deg3,p_deg4,assortativity,avg_clustering,mean_edge_length,std_edge_length,max_edge_length,mean_euclidean_ratio,largest_component_ratio,n_h1_features,max_h1_persistence,mean_h1_persistence,total_h1_persistence,h1_persistence_entropy,n_h1_significant
dla_091,dla,285,413,1,129,0.31234866828087166,225,60,0.7894736842105263,0.010205090190264393,2.898245614035088,1.1499642140066895,0.0,0.512280701754386,0.23859649122807017,0.04388584820726665,0.3196491228070175,1.5738498789346247,1.4388231492944177,17,0.9756668183089945,1.0,25.0,3.3416714668273926,0.951828441619873,23.795711040496826,2.9313671380464656,20.0
dla_092,dla,177,283,1,107,0.37809187279151946,145,32,0.8192090395480226,0.018168977914740626,3.1977401129943503,1.4599723076943778,0.01694915254237288,0.4011299435028249,0.2711864406779661,0.36802818530414044,0.3203120796341135,1.5017667844522968,1.3301997998225545,10,0.9545329569334301,1.0,21.0,2.0,0.5760310207094465,12.096651434898376,2.8166702460522273,18.0
dla_093,dla,253,359,1,107,0.298050139275766,198,55,0.782608695652174,0.011261685174728652,2.8379446640316206,1.1046081296586983,0.003952569169960474,0.5177865612648221,0.2450592885375494,0.037205570393818686,0.30632411067193677,1.6044568245125348,1.4452234929292798,9,0.9656652870529288,1.0,21.0,3.939152240753174,0.6769935062953404,14.216863632202148,2.5925478781954268,12.0
dla_094,dla,231,334,1,104,0.31137724550898205,185,46,0.8008658008658008,0.012572934312064746,2.8917748917748916,1.2623027206605482,0.030303030303030304,0.49783549783549785,0.22943722943722944,0.14848229430066961,0.31717171717171716,1.5868263473053892,1.4934808795258856,12,0.9862545506766307,1.0,27.0,2.8994951248168945,0.7804769277572632,21.072877049446106,3.0152209500898204,22.0
dla_095,dla,236,350,1,115,0.32857142857142857,189,47,0.8008474576271186,0.012621709340064912,2.9661016949152543,1.217629747513201,0.00423728813559322,0.4872881355932203,0.2542372881355932,0.18741047940909503,0.31935028248587566,1.5857142857142856,1.5828803505261009,13,0.9523234802865751,1.0,19.0,3.895303726196289,0.9384838217183163,17.83119261264801,2.577485028768618,14.0
dla_096,dla,207,302,1,96,0.31788079470198677,165,42,0.7971014492753623,0.01416443881619061,2.917874396135266,1.1490680533072792,0.0,0.5265700483091788,0.21739130434782608,0.1481525831903017,0.3120772946859903,1.6887417218543046,1.7308476293636759,14,0.9656296740020853,1.0,19.0,4.180339813232422,0.9037003140700491,17.170305967330933,2.402647833798137,10.0
dla_097,dla,177,258,1,82,0.3178294573643411,138,39,0.7796610169491526,0.016563944530046226,2.9152542372881354,1.2060372080496182,0.0,0.4858757062146893,0.23728813559322035,0.1867612293144206,0.3145009416195857,1.6744186046511629,1.5880502925747946,10,0.9739601033397705,1.0,19.0,1.8949451446533203,0.7109004761043348,13.50710904598236,2.6089108278073967,17.0
dla_098,dla,250,372,1,123,0.33064516129032256,200,50,0.8,0.011951807228915663,2.976,1.2607869887513987,0.016,0.444,0.288,0.18957724009572022,0.3213333333333333,1.64247311827957,1.8120333472174044,16,0.9698053901610305,1.0,21.0,4.109272003173828,0.9225985833576748,19.37457025051117,2.7019528509587447,18.0
dla_099,dla,254,382,1,129,0.337696335078534,206,48,0.8110236220472441,0.011888830101770876,3.0078740157480315,1.3159854781401579,0.023622047244094488,0.44881889763779526,0.2755905511811024,0.25156300449088426,0.313254593175853,1.5078534031413613,1.2836837940947152,9,0.9656485610904588,1.0,25.0,4.120524883270264,0.7989178466796875,19.972946166992188,2.8718302565462794,20.0
dla_100,dla,169,242,1,74,0.30578512396694213,135,34,0.7988165680473372,0.01704705550859397,2.863905325443787,1.071382509979207,0.005917159763313609,0.5266272189349113,0.2603550295857988,0.059433198380566855,0.3242603550295858,1.6487603305785123,1.4561704390342658,8,0.9909156901512284,1.0,14.0,2.614835262298584,1.0651444622448512,14.912022471427917,2.456963809385377,13.0
dla_101,dla,245,361,1,117,0.32409972299168976,198,47,0.8081632653061225,0.012077617932418868,2.946938775510204,1.2608787892648496,0.02040816326530612,0.49795918367346936,0.23265306122448978,0.19062516293863285,0.3345578231292517,1.5041551246537397,1.3086583255592177,10,0.9816862568445207,1.0,20.0,2.169048309326172,0.7310469806194305,14.62093961238861,2.719796255769246,16.0
dla_102,dla,231,341,1,111,0.3255131964809384,186,45,0.8051948051948052,0.012836438923395446,2.9523809523809526,1.1237035465263139,0.0,0.4935064935064935,0.29004329004329005,0.11481629392971279,0.3144300144300144,1.5278592375366569,1.5094864610457284,14,0.9498029962154217,1.0,27.0,3.545926094055176,0.9523519056814688,25.713501453399658,2.992417588667884,22.0
dla_103,dla,210,297,1,88,0.2962962962962963,163,47,0.7761904761904762,0.013533834586466165,2.8285714285714287,1.1943422979325495,0.023809523809523808,0.4666666666666667,0.2714285714285714,0.06293590169378764,0.3034920634920635,1.6767676767676767,1.588012434296552,9,0.9782690155517281,1.0,16.0,2.378048896789551,0.6620956510305405,10.593530416488647,2.45833890914091,11.0
dla_104,dla,223,319,1,97,0.30407523510971785,176,47,0.7892376681614349,0.01288732678867208,2.8609865470852016,1.1641604173131839,0.013452914798206279,0.5022421524663677,0.25112107623318386,-0.0030911901081941895,0.3109118086696562,1.6551724137931034,1.7384360116241633,12,0.9633622192195292,1.0,20.0,2.485280990600586,0.6824274480342865,13.64854896068573,2.607129040593927,13.0
dla_105,dla,200,296,1,97,0.3277027027027027,160,40,0.8,0.014874371859296482,2.96,1.2282744625514321,0.005,0.5,0.23,0.13027888446214902,0.3173333333333333,1.5439189189189189,1.4183034379407344,9,0.9454283767199959,1.0,17.0,1.7796134948730469,0.7960629603442024,13.53307032585144,2.6089470331329507,15.0
dla_106,dla,280,419,1,140,0.3341288782816229,229,51,0.8178571428571428,0.010727086533538146,2.992857142857143,1.2492195493676597,0.02142857142857143,0.4642857142857143,0.2857142857142857,0.13803432993113854,0.33476190476190476,1.5656324582338903,1.5731526707645305,10,0.9729064694360042,1.0,24.0,3.514719009399414,0.777943804860115,18.67065131664276,2.694502196892228,16.0
dla_107,dla,168,240,1,73,0.30416666666666664,136,32,0.8095238095238095,0.01710863986313088,2.857142857142857,1.0822873937916837,0.005952380952380952,0.5952380952380952,0.17857142857142858,-0.05067064083457577,0.32420634920634916,1.5333333333333334,1.3840359661351131,9,0.9717987293619874,1.0,15.0,2.7697653770446777,0.9975232601165771,14.962848901748657,2.3700227299755987,12.0
dla_108,dla,140,212,1,73,0.3443396226415094,109,31,0.7785714285714286,0.021788283658787256,3.0285714285714285,1.3621630218165812,0.007142857142857143,0.4142857142857143,0.25,0.23771474230922837,0.30642857142857144,1.509433962264151,1.51561235534577,12,0.9463053142425923,1.0,13.0,1.7082037925720215,0.6507358551025391,8.459566116333008,2.362628212042637,12.0
dla_109,dla,147,215,1,69,0.3209302325581395,118,29,0.8027210884353742,0.02003541142484391,2.925170068027211,1.2340520124074112,0.027210884353741496,0.4557823129251701,0.2925170068027211,0.1851186914023536,0.3108843537414966,1.6930232558139535,1.5844293740396358,11,0.9928876886020721,1.0,12.0,1.0179595947265625,0.3485487600167592,4.182585120201111,2.1242627472575997,11.0
dla_110,dla,311,480,1,170,0.3541666666666667,253,58,0.8135048231511254,0.00995747329115237,3.0868167202572345,1.3431271885656235,0.01607717041800643,0.41479099678456594,0.3086816720257235,0.3077109016195322,0.33385392742305925,1.44375,1.2302449366555697,9,0.9595469324548888,1.0,33.0,2.0,0.6851153915578668,22.608807921409607,3.229766633873998,30.0
dla_111,dla,226,329,1,104,0.3161094224924012,179,47,0.7920353982300885,0.012940019665683382,2.911504424778761,1.190462623735852,0.008849557522123894,0.4823008849557522,0.26548672566371684,0.07948226608513778,0.3194690265486726,1.6930091185410334,1.6885038799186811,14,0.9792406528709077,1.0,22.0,3.718965530395508,0.8717310266061262,19.178082585334778,2.7005030442545865,15.0
dla_112,dla,269,402,1,134,0.3333333333333333,219,50,0.8141263940520446,0.011152416356877323,2.9888475836431225,1.1992339712549291,0.0037174721189591076,0.5055762081784386,0.24907063197026022,0.114982269503546,0.32750929368029735,1.462686567164179,1.2557730354985452,10,0.9628315060249717,1.0,29.0,3.876894474029541,0.857376217842102,24.86391031742096,3.0119779114180045,21.0
dla_113,dla,198,287,1,90,0.313588850174216,156,42,0.7878787878787878,0.014715684766446187,2.898989898989899,1.1444827581574797,0.0,0.5,0.25757575757575757,0.0568984920099023,0.3183501683501683,1.5923344947735192,1.5609600546761058,12,0.9524963225874633,1.0,20.0,2.934128761291504,0.7457883596420288,14.915767192840576,2.571222074817233,12.0
dla_114,dla,185,272,1,88,0.3235294117647059,146,39,0.7891891891891892,0.015981198589894243,2.9405405405405407,1.199902636249044,0.010810810810810811,0.43243243243243246,0.32432432432432434,0.09172780166961822,0.3077477477477477,1.6323529411764706,1.5088407291761317,11,0.9700026419433293,1.0,15.0,2.4772114753723145,0.7640188376108805,11.460282564163208,2.3692521155665127,12.0
dla_115,dla,155,217,1,63,0.2903225806451613,122,33,0.7870967741935484,0.01818181818181818,2.8,1.1993538462540678,0.03225806451612903,0.5225806451612903,0.2064516129032258,0.09227808918263093,0.29892473118279567,1.8433179723502304,1.9470795938986505,14,0.9880660869861316,1.0,14.0,2.415764808654785,0.81865337065288,11.46114718914032,2.3067819742477864,11.0
dla_116,dla,234,358,1,125,0.34916201117318435,190,44,0.811965811965812,0.013132313561498112,3.0598290598290596,1.2583188682848503,0.0,0.47435897435897434,0.24786324786324787,0.2196355392797992,0.3227920227920228,1.494413407821229,1.5037094048869182,13,0.9295031069905515,1.0,19.0,1.5278639793395996,0.6281203909924156,11.934287428855896,2.782929100025933,19.0
dla_117,dla,309,449,1,141,0.31403118040089084,246,63,0.7961165048543689,0.009435548270499727,2.9061488673139158,1.1956117261685961,0.012944983818770227,0.4886731391585761,0.26537216828478966,0.055231111363108286,0.31423948220064724,1.4788418708240534,1.289022520993206,12,0.9620089163124359,1.0,29.0,3.614835262298584,0.8622992162046761,25.006677269935608,2.965882998028743,21.0
dla_118,dla,282,415,1,134,0.3228915662650602,227,55,0.8049645390070922,0.010474243456752732,2.9432624113475176,1.2919716999595239,0.024822695035460994,0.4929078014184397,0.22340425531914893,0.12383499274834602,0.3210401891252955,1.5301204819277108,1.3419761493722997,11,0.9930684562023747,1.0,31.0,1.614835262298584,0.6125817029706894,18.99003279209137,3.2183858360429296,30.0
dla_119,dla,248,366,1,119,0.3251366120218579,199,49,0.8024193548387096,0.011949849810630795,2.9516129032258065,1.2271549340033192,0.016129032258064516,0.4596774193548387,0.29435483870967744,0.13863126854633553,0.3274193548387097,1.5437158469945356,1.3517854479905995,9,0.9667340783584859,1.0,17.0,4.0718674659729,0.7012079463285559,11.92053508758545,2.2083290494389125,8.0
dla_120,dla,199,305,1,107,0.35081967213114756,161,38,0.8090452261306532,0.015481447642251662,3.0653266331658293,1.2748840011049616,0.005025125628140704,0.44221105527638194,0.271356783919598,0.20598763423364913,0.3333333333333333,1.459016393442623,1.3595294568318668,10,0.9449281948649805,1.0,21.0,2.2111024856567383,0.6350218511763073,13.335458874702454,2.740528010986438,18.0
dla_121,dla,273,393,1,121,0.30788804071246817,214,59,0.7838827838827839,0.010585003232062056,2.879120879120879,1.1650916941586664,0.007326007326007326,0.4835164835164835,0.2673992673992674,0.0479651162790707,0.3133089133089133,1.6615776081424936,1.5498418386703225,10,0.9642640377550191,1.0,25.0,4.1920037269592285,1.1479404497146606,28.698511242866516,2.80840628594183,17.0
dla_122,dla,250,364,1,115,0.3159340659340659,198,52,0.792,0.011694779116465864,2.912,1.215678909810675,0.012,0.484,0.252,0.06808838643370892,0.3132,1.4642857142857142,1.3327404163108605,11,0.9591596110407672,1.0,24.0,2.7697653770446777,0.9956823537747065,23.896376490592957,2.913875712797572,19.0
dla_123,dla,152,219,1,68,0.3105022831050228,123,29,0.8092105263157895,0.019083304287208086,2.8815789473684212,1.1411356327849096,0.013157894736842105,0.5526315789473685,0.21052631578947367,0.048154970928559464,0.3201754385964912,1.6894977168949772,1.686483798200552,11,0.974069335535264,1.0,9.0,3.3431458473205566,1.100480768415663,9.904326915740967,1.8197017236342918,7.0
dla_124,dla,258,380,1,123,0.3236842105263158,210,48,0.813953488372093,0.011462009471239406,2.945736434108527,1.172391249272817,0.003875968992248062,0.5581395348837209,0.1937984496124031,0.10027534872462039,0.3334625322997416,1.6236842105263158,1.6976662325436982,15,0.9735026162938859,1.0,26.0,2.6754446029663086,0.9520639364535992,24.75366234779358,2.9900963669965095,21.0
dla_125,dla,200,288,1,89,0.3090277777777778,159,41,0.795,0.014472361809045226,2.88,1.1841884089593615,0.015,0.505,0.25,0.07453596731495925,0.3195,1.5381944444444444,1.29579965271223,8,0.9667840178806953,1.0,17.0,3.0,0.8597014721702126,14.614925026893616,2.339723952720755,12.0
dla_126,dla,291,431,1,141,0.3271461716937355,239,52,0.8213058419243986,0.010214480388671643,2.9621993127147768,1.2020779826723795,0.013745704467353952,0.5257731958762887,0.24054982817869416,0.13112068248289424,0.33459335624284076,1.654292343387471,1.7390623117876265,21,0.9956280287470428,1.0,30.0,3.873483657836914,0.8791257898012798,26.37377369403839,2.9348435848030903,21.0
dla_127,dla,307,462,1,156,0.33766233766233766,251,56,0.8175895765472313,0.009835856166570863,3.009771986970684,1.2875067469678363,0.019543973941368076,0.4592833876221498,0.28338762214983715,0.21724529158157707,0.3269272529858849,1.567099567099567,1.3021958755546343,8,0.9893851559632985,1.0,39.0,2.9454712867736816,0.6558537544348301,25.578296422958374,3.3347095565662404,28.0
dla_128,dla,196,289,1,94,0.32525951557093424,156,40,0.7959183673469388,0.015122972265829409,2.9489795918367347,1.254957815820041,0.01020408163265306,0.4846938775510204,0.24489795918367346,0.11154228981088389,0.3096938775510204,1.5570934256055364,1.5286287118448678,10,0.958222451961945,1.0,18.0,2.225400447845459,0.7294106086095175,13.129390954971313,2.576312731130159,15.0
dla_129,dla,190,277,1,88,0.3176895306859206,149,41,0.7842105263157895,0.01542745753272069,2.9157894736842107,1.2476982808829034,0.021052631578947368,0.4263157894736842,0.3105263157894737,0.11326415415307206,0.30105263157894735,1.5992779783393503,1.5765884839227358,10,0.956421581937986,1.0,13.0,3.136781692504883,0.7848024276586679,10.202431559562683,2.2715767868436534,11.0
dla_130,dla,193,282,1,90,0.3191489361702128,155,38,0.8031088082901554,0.01522020725388601,2.922279792746114,1.2071839066832821,0.015544041450777202,0.49222797927461137,0.26424870466321243,0.10175581742009326,0.3179620034542314,1.6063829787234043,1.55662449709572,11,0.9622390208862491,1.0,20.0,2.894989013671875,0.8232933282852173,16.465866565704346,2.624963560374039,17.0
dla_131,dla,220,330,1,111,0.33636363636363636,178,42,0.8090909090909091,0.0136986301369863,3.0,1.2919207372588692,0.013636363636363636,0.4863636363636364,0.23636363636363636,0.3121182606795989,0.3059090909090909,1.4303030303030304,1.142693481656879,9,0.9533701809603399,1.0,17.0,3.3416714668273926,0.8634920821470373,14.679365396499634,2.5204742511361466,14.0
dla_132,dla,263,369,1,107,0.2899728997289973,207,56,0.7870722433460076,0.010710242939656923,2.806083650190114,1.1529481512532478,0.022813688212927757,0.5247148288973384,0.22433460076045628,0.0397426822667283,0.30304182509505706,1.5907859078590787,1.5817460354178918,15,0.9714080835349983,1.0,17.0,2.0,0.8958716322393978,15.229817748069763,2.618203700625388,16.0
dla_133,dla,188,271,1,84,0.30996309963099633,150,38,0.7978723404255319,0.015416998520878371,2.882978723404255,1.2258338704375717,0.031914893617021274,0.46808510638297873,0.2765957446808511,0.16001166903693992,0.3159574468085106,1.7195571955719557,1.570820580046985,13,1.0155044059815515,1.0,15.0,1.5278639793395996,0.4768466552098592,7.152699828147888,2.485830332331779,13.0
dla_134,dla,256,378,1,123,0.3253968253968254,202,54,0.7890625,0.011580882352941177,2.953125,1.2265857611110844,0.00390625,0.4609375,0.2734375,0.12080462324961114,0.31744791666666666,1.619047619047619,1.651632875811869,16,0.9593428014616653,1.0,28.0,3.229670524597168,0.5697903335094452,15.954129338264465,2.956006405525156,16.0
dla_135,dla,235,331,1,97,0.2930513595166163,187,48,0.7957446808510639,0.01203855246408438,2.8170212765957445,1.129562699538043,0.01702127659574468,0.5617021276595745,0.19574468085106383,0.0761041399071225,0.3076595744680851,1.6314199395770392,1.5123192335397098,12,0.9787086261937339,1.0,27.0,2.2801098823547363,0.6702944746723881,18.09795081615448,2.9209205922741766,23.0
dla_136,dla,186,286,1,101,0.3531468531468531,151,35,0.8118279569892473,0.016623074687590816,3.075268817204301,1.309549688578498,0.016129032258064516,0.3978494623655914,0.3387096774193548,0.21755182809407902,0.32419354838709674,1.4825174825174825,1.3346021478519374,11,0.9682652259278561,1.0,17.0,2.169048309326172,0.7780324220657349,13.226551175117493,2.637182585109845,15.0
dla_137,dla,255,383,1,129,0.3368146214099217,204,51,0.8,0.011826462868612012,3.003921568627451,1.2369275430088718,0.00392156862745098,0.4470588235294118,0.29411764705882354,0.07440013809770471,0.31999999999999995,1.5744125326370757,1.592762058004885,11,0.9536029035806287,1.0,25.0,4.812745094299316,0.8692180633544921,21.730451583862305,2.81999634260922,17.0
